ProcessID,HaplotypeID
HMKKT224-10,Hydropsyche modesta_1[1]Austria
HMKKT739-10,Hydropsyche modesta_2[1]Italy
HMTRI209-09,Hydropsyche yahfufah_1[1]Lebanon
HMTRI039-08,Cheumatopsyche digitata_1[1]Cape Verde
SOCAD004-10,Cheumatopsyche digitata_2[1]Nigeria
ESCAD082-10,Hydropsyche infernalis_1[4]Spain
ESCAD081-10,Hydropsyche infernalis_1[4]Spain
ESCAD080-10,Hydropsyche infernalis_1[4]Spain
ESCAD079-10,Hydropsyche infernalis_1[4]Spain
ESCAD084-10,Hydropsyche infernalis_2[2]Spain
ESCAD083-10,Hydropsyche infernalis_2[2]Spain
HMTRI123-08,Hydropsyche saranganica_1[2]Indonesia
HMTRI124-08,Hydropsyche saranganica_1[2]Indonesia
HMKKT878-11,Hydropsyche saranganica_2[1]Indonesia
CNCAD314-07,Hydromanicus XZ sp. CN6_1[1]China.Sichuan
CNCAD174-07,Hydromanicus XZ sp. CN5_1[1]China.Guangxi
CNCAD244-07,Hydromanicus XZ sp. CN4_1[2]China.Guangxi
CNCAD176-07,Hydromanicus XZ sp. CN4_1[2]China.Guangxi
CNCAD200-07,Hydromanicus XZ sp. CN4_2[1]China.Guangxi
CNCAD270-07,Hydropsyche cerva_1[1]China.Guangxi
HMTRI221-09,Hydropsyche cerva_2[1]Thailand
CNCAD173-07,Hydromanicus XZ sp. CN2_1[5]China.Guangxi
CNCAD171-07,Hydromanicus XZ sp. CN2_1[5]China.Guangxi
CNCAD165-07,Hydromanicus XZ sp. CN2_1[5]China.Guangxi
CNCAD164-07,Hydromanicus XZ sp. CN2_1[5]China.Guangxi
CNCAD166-07,Hydromanicus XZ sp. CN2_1[5]China.Guangxi
SMCAD354-07,Cheumatopsyche enigma_1[4]NC|TN
SMCAD352-07,Cheumatopsyche enigma_1[4]NC|TN
SMCAD251-07,Cheumatopsyche enigma_1[4]NC|TN
SMCAD250-07,Cheumatopsyche enigma_1[4]NC|TN
