ProcessID,HaplotypeID
NECAD220-08,Nyctiophylax moestus_4[4]KY|MN|ON|TN
NECAD209-08,Nyctiophylax moestus_4[4]KY|MN|ON|TN
UMNEA675-08,Nyctiophylax moestus_4[4]KY|MN|ON|TN
UMNEB575-08,Nyctiophylax moestus_5[3]NJ
UMNEB579-08,Nyctiophylax moestus_5[3]NJ
UMNEB574-08,Nyctiophylax moestus_5[3]NJ
NBTRI336-08,Nyctiophylax moestus_6[1]NB
NBTRI423-08,Nyctiophylax moestus_7[1]NB
NBTRI419-08,Nyctiophylax moestus_8[1]NB
NBTRI343-08,Nyctiophylax moestus_9[1]NB
KKUMN292-10,Cyrnellus mammillatus_1[1]Brazil.Minas Gerais
NBTRI522-08,Neureclipsis crepuscularis_1[16]NB
NBTRI428-08,Neureclipsis crepuscularis_1[16]NB
NBTRI083-08,Neureclipsis crepuscularis_1[16]NB
NBTRI082-08,Neureclipsis crepuscularis_1[16]NB
NBCAD370-08,Neureclipsis crepuscularis_1[16]NB
NBCAD190-08,Neureclipsis crepuscularis_1[16]NB
NBCAD180-08,Neureclipsis crepuscularis_1[16]NB
NBCAD150-08,Neureclipsis crepuscularis_1[16]NB
NBCAD131-08,Neureclipsis crepuscularis_1[16]NB
NBCAD083-08,Neureclipsis crepuscularis_1[16]NB
ECFOM164-10,Neureclipsis crepuscularis_1[16]NB
ECFOM140-10,Neureclipsis crepuscularis_1[16]NB
ECFOM109-10,Neureclipsis crepuscularis_1[16]NB
ECFOM105-10,Neureclipsis crepuscularis_1[16]NB
ECFOM009-10,Neureclipsis crepuscularis_1[16]NB
NBCAD571-08,Neureclipsis crepuscularis_1[16]NB
UMNEC034-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
UMNEC033-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
NECAD204-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
NECAD202-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
UMNEC032-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
CUTRI071-09,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
CUCAD747-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
UMNEA340-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
UMNEA663-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
UMNEA339-08,Neureclipsis crepuscularis_2[10]MB|MN|ON|WY
VCTRI080-10,Neureclipsis crepuscularis_3[7]MB
EBTCH061-11,Neureclipsis crepuscularis_3[7]MB
CUTRI093-09,Neureclipsis crepuscularis_3[7]MB
CUCAD737-07,Neureclipsis crepuscularis_3[7]MB
EBTCH063-11,Neureclipsis crepuscularis_3[7]MB
