ProcessID,HaplotypeID
CUCAD180-07,Oecetis cf. inconspicua CHU2_1[8]MB
CUCAD175-07,Oecetis cf. inconspicua CHU2_1[8]MB
DSTRI194-07,Oecetis cf. inconspicua CHU2_1[8]MB
CUCAD722-07,Oecetis cf. inconspicua CHU2_2[8]MB
CUCAD688-07,Oecetis cf. inconspicua CHU2_2[8]MB
CUCAD417-07,Oecetis cf. inconspicua CHU2_2[8]MB
CUCAD414-07,Oecetis cf. inconspicua CHU2_2[8]MB
CUCAD183-07,Oecetis cf. inconspicua CHU2_2[8]MB
DSTRI593-07,Oecetis cf. inconspicua CHU2_2[8]MB
DSTRI590-07,Oecetis cf. inconspicua CHU2_2[8]MB
CUCAD416-07,Oecetis cf. inconspicua CHU2_2[8]MB
CUCAD720-07,Oecetis cf. inconspicua CHU2_3[2]MB
CUCAD719-07,Oecetis cf. inconspicua CHU2_3[2]MB
DSTRI592-07,Oecetis cf. inconspicua CHU2_4[2]MB
DSTRI589-07,Oecetis cf. inconspicua CHU2_4[2]MB
CUCAD729-07,Oecetis cf. inconspicua CHU2_5[1]MB
OFCAD307-08,Ceraclea flava_1[2]ON
OFCAD306-08,Ceraclea flava_1[2]ON
PKCAD407-07,Ceraclea flava_2[2]KY|VA
PKCAD187-07,Ceraclea flava_2[2]KY|VA
MDA307-08,Ceraclea flava_3[1]MD
MDA308-08,Ceraclea flava_4[1]ON
PKCAD408-07,Ceraclea flava_5[1]VA
OFCAD308-08,Ceraclea flava_6[1]AL
UMNEA127-08,Ceraclea flava_7[1]MN
UMNEA126-08,Ceraclea flava_8[1]FL
TRIFI608-11,Athripsodes albifrons_1[7]Austria|Estonia|Italy
HMTRI177-08,Athripsodes albifrons_1[7]Austria|Estonia|Italy
HMKKT499-10,Athripsodes albifrons_1[7]Austria|Estonia|Italy
HMKKT498-10,Athripsodes albifrons_1[7]Austria|Estonia|Italy
HMKKT497-10,Athripsodes albifrons_1[7]Austria|Estonia|Italy
HMKKT209-10,Athripsodes albifrons_1[7]Austria|Estonia|Italy
HMCAD497-09,Athripsodes albifrons_1[7]Austria|Estonia|Italy
HMTRI277-09,Athripsodes albifrons_2[2]Austria|Germany
FBAQU254-09,Athripsodes albifrons_2[2]Austria|Germany
PDCAD160-08,Athripsodes albifrons_3[2]Poland
PDCAD159-08,Athripsodes albifrons_3[2]Poland
TRIFI609-11,Athripsodes albifrons_4[1]Estonia
HMCAD499-09,Athripsodes albifrons_5[1]Austria
TRIFI607-11,Athripsodes albifrons_6[1]Estonia
HMTRI354-09,Athripsodes albifrons_7[1]Austria
HMCAD500-09,Athripsodes albifrons_8[1]Austria
HMCAD498-09,Athripsodes albifrons_9[1]Austria
UMNEC072-08,Triaenodes dipsius_1[8]MB|MN|ON
