ProcessID,HaplotypeID
TRIFI188-10,Polycentropodidae_Cyrnus_flavidus_2[2]Finland
GBMIN18513-13,Polycentropodidae_Cyrnus_flavidus_3[1]
TRIFI189-10,Polycentropodidae_Cyrnus_flavidus_4[1]Finland
TRIFI190-10,Polycentropodidae_Cyrnus_flavidus_5[1]Finland
TRIFI191-10,Polycentropodidae_Cyrnus_flavidus_6[1]Finland
TRIFI1033-14,Polycentropodidae_Cyrnus_flavidus_7[1]Finland
FBAQU109-09,Polycentropodidae_Cyrnus_flavidus_8[1]Germany
ESCAD005-10,Limnephilidae_Drusus_bolivari_1[5]Spain
ESCAD004-10,Limnephilidae_Drusus_bolivari_1[5]Spain
ESCAD003-10,Limnephilidae_Drusus_bolivari_1[5]Spain
ESCAD002-10,Limnephilidae_Drusus_bolivari_1[5]Spain
ESCAD001-10,Limnephilidae_Drusus_bolivari_1[5]Spain
TRHGO665-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO664-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO663-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO438-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO437-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO436-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO435-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO433-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO432-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO408-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO407-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
TRHGO406-10,Polycentropodidae_Polycentropus_aztecus_1[12]Mexico
NECAD243-08,Polycentropodidae_Polycentropus_aztecus_2[3]AZ
NECAD242-08,Polycentropodidae_Polycentropus_aztecus_2[3]AZ
NECAD240-08,Polycentropodidae_Polycentropus_aztecus_2[3]AZ
TRHGO613-10,Polycentropodidae_Polycentropus_aztecus_3[1]Mexico
UMCHM158-09,Philopotamidae_Chimarra_sp._1_COL_1[2]Colombia
UMCHM157-09,Philopotamidae_Chimarra_sp._1_COL_1[2]Colombia
UMCHM156-09,Philopotamidae_Chimarra_sp._1_COL_2[1]Colombia
BGICH564-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH526-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH488-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH475-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH458-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH421-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH395-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH392-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH390-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH380-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH209-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH203-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH202-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH200-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
BGICH193-11,Hydropsychidae_Hydromanicus_deceptus_1[17]China.Guangdong
