Process ID	Country/Ocean	State/Province
KJTRI277-13	Laos	
KJTRI278-13	Laos	Attapu
KJTRI279-13	Laos	Xiangkhoang
KJTRI281-13	Laos	Champasak
KJTRI285-13	Laos	
KJTRI286-13	Spain	Granada
KJTRI287-13	Spain	Granada
KJTRI293-13	Spain	
KJTRI311-13	Russia	Krasnoyarsk Krai
KJTRI312-13	Russia	Krasnoyarsk Krai
KJTRI313-13	Russia	Krasnoyarsk Krai
KJTRI314-13	Russia	Krasnoyarsk Krai
KJTRI318-13	Russia	Krasnoyarsk Krai
KJTRI322-13	France	
KJTRI326-13	Russia	
KJTRI327-13	Romania	
KJTRI334-13	Japan	
KJTRI335-13	Japan	
KJTRI336-13	Japan	
KJTRI337-13	Japan	
KJTRI347-13	Chile	
KJTRI353-13	Chile	
KJTRI358-13	Chile	
KJTRI364-13	Chile	
KJTRI366-13	Chile	
KJTRI370-13	United States	California
KJTRI371-13	United States	California
KJTRI372-13	United States	California
KJTRI375-13	Thailand	Nan
KJTRI377-13	Thailand	Nan
KJTRI379-13	Bulgaria	
KJTRI381-13	United States	Colorado
KJTRI382-13	United States	Colorado
KJTRI383-13	United States	Colorado
KJTRI384-13	United States	Colorado
KJTRI385-13	United States	Colorado
KJTRI386-13	United States	Colorado
KJTRI387-13	United States	California
KJTRI388-13	United States	California
KJTRI389-13	United States	California
KJTRI390-13	United States	California
KJTRI391-13	United States	California
KJTRI392-13	United States	California
KJTRI393-13	United States	California
KJTRI394-13	United States	Washington
KJTRI396-13	United States	Washington
KJTRI397-13	United States	Washington
KJTRI398-13	United States	Washington
KJTRI399-13	United States	Washington
KJTRI400-13	United States	Washington
KJTRI401-13	United States	Washington
KJTRI402-13	United States	Washington
KJTRI404-13	United States	Washington
KJTRI405-13	United States	Washington
KJTRI406-13	United States	Washington
KJTRI407-13	United States	Washington
KJTRI408-13	United States	Washington
KJTRI409-13	United States	Washington
KJTRI410-13	United States	Washington
KJTRI411-13	United States	Washington
KJTRI412-13	United States	Washington
KJTRI413-13	United States	Washington
KJTRI414-13	United States	Washington
KJTRI415-13	United States	Washington
KJTRI416-13	United States	Washington
KJTRI417-13	United States	Washington
KJTRI421-13	United States	Oregon
KJTRI422-13	United States	Oregon
KJTRI423-13	United States	Oregon
KJTRI426-13	United States	Oregon
KJTRI427-13	United States	Oregon
KJTRI428-13	United States	Oregon
KJTRI429-13	United States	Oregon
KJTRI430-13	United States	Oregon
KJTRI431-13	United States	Oregon
KJTRI432-13	United States	Oregon
KJTRI433-13	United States	Washington
KJTRI434-13	United States	Washington
KJTRI435-13	United States	Washington
KJTRI436-13	United States	Oregon
KJTRI437-13	United States	Oregon
KJTRI438-13	United States	Oregon
KJTRI439-13	United States	Oregon
KJTRI440-13	United States	Oregon
KJTRI441-13	United States	Oregon
KJTRI442-13	United States	Oregon
KJTRI443-13	United States	Oregon
KJTRI444-13	United States	Oregon
KJTRI445-13	United States	Oregon
KJTRI446-13	United States	Oregon
KJTRI447-13	United States	Oregon
KJTRI448-13	United States	Oregon
KJTRI450-13	United States	Oregon
KJTRI451-13	United States	Oregon
KJTRI454-13	United States	Oregon
KJTRI455-13	United States	Oregon
KJTRI456-13	United States	Oregon
KJTRI457-13	United States	California
KJTRI458-13	United States	California
KJTRI459-13	United States	California
KJTRI460-13	United States	California
KJTRI461-13	United States	California
KJTRI462-13	United States	California
KJTRI463-13	United States	California
KJTRI465-13	United States	California
KJTRI466-13	United States	California
KJTRI467-13	United States	Oregon
KJTRI468-13	United States	Oregon
KJTRI469-13	United States	Oregon
KJTRI470-13	United States	Oregon
KJTRI471-13	United States	California
KJTRI472-13	United States	California
KJTRI473-13	United States	California
KJTRI474-13	United States	California
KJTRI475-13	United States	California
KJTRI477-13	United States	California
KJTRI478-13	United States	New York
KJTRI479-13	United States	New York
KJTRI480-13	United States	North Carolina
KJTRI481-13	United States	North Carolina
KJTRI482-13	United States	Oregon
KJTRI483-13	United States	Oregon
KJTRI484-13	United States	California
KJTRI485-13	United States	California
KJTRI486-13	United States	New York
KJTRI487-13	United States	New York
KJTRI488-13	United States	North Carolina
KJTRI489-13	United States	North Carolina
KJTRI491-13	United States	Florida
KJTRI493-13	United States	Washington
KJTRI494-13	United States	Washington
KJTRI495-13	United States	Washington
KJTRI496-13	United States	Washington
KJTRI497-13	United States	Oregon
KJTRI498-13	United States	Oregon
KJTRI499-13	United States	Oregon
KJTRI500-13	United States	Oregon
KJTRI501-13	United States	Oregon
KJTRI502-13	United States	Oregon
KJTRI503-13	United States	Colorado
KJTRI504-13	United States	Colorado
KJTRI505-13	United States	Colorado
KJTRI506-13	United States	Colorado
KJTRI507-13	United States	New York
KJTRI508-13	United States	New York
KJTRI512-13	United States	North Carolina
KJTRI513-13	United States	North Carolina
KJTRI514-13	United States	North Carolina
KJTRI516-13	United States	New York
KJTRI517-13	United States	New York
KJTRI521-13	United States	Colorado
KJTRI522-13	United States	Colorado
KJTRI523-13	United States	Alaska
KJTRI524-13	United States	California
KJTRI525-13	United States	California
KJTRI526-13	United States	Oregon
KJTRI527-13	United States	Oregon
KJTRI528-13	United States	California
KJTRI530-13	United States	Washington
KJTRI531-13	United States	Washington
KJTRI532-13	United States	Oregon
KJTRI533-13	United States	Oregon
KJTRI535-13	United States	Wyoming
KJTRI536-13	United States	Wyoming
KJTRI537-13	United States	Wyoming
KJTRI538-13	United States	California
KJTRI541-13	United States	California
KJTRI542-13	United States	Washington
KJTRI545-13	United States	California
KJTRI546-13	United States	Colorado
KJTRI547-13	United States	Colorado
KJTRI548-13	United States	Wyoming
KJTRI549-13	United States	Oregon
KJTRI550-13	United States	California
KJTRI551-13	United States	California
KJTRI552-13	United States	California
KJTRI553-13	United States	California
KJTRI554-13	United States	California
KJTRI555-13	United States	Wyoming
KJTRI556-13	United States	Washington
KJTRI557-13	United States	Oregon
KJTRI558-13	United States	California
KJTRI559-13	United States	California
KJTRI560-13	United States	Wyoming
KJTRI561-13	United States	Wyoming
KJTRI562-13	United States	California
KJTRI563-13	United States	California
KJTRI564-13	United States	California
KJTRI565-13	Mexico	Sonora
KJTRI566-13	Mexico	Chihuahua
KJTRI572-13	Russia	
KJTRI573-13	Russia	
KJTRI574-13	Russia	
KJTRI575-13	Russia	
KJTRI576-13	Russia	
KJTRI578-13	Russia	
KJTRI579-13	Russia	
KJTRI580-13	Russia	
KJTRI582-13	Russia	
KJTRI583-13	Russia	
KJTRI584-13	Russia	
KJTRI585-13	Russia	
KJTRI586-13	Russia	
KJTRI587-13	Russia	
KJTRI588-13	Russia	
KJTRI589-13	Russia	
KJTRI590-13	Russia	
KJTRI591-13	Russia	
KJTRI592-13	Russia	
KJTRI593-13	Russia	
KJTRI594-13	Russia	
KJTRI595-13	Russia	
KJTRI596-13	Russia	
KJTRI597-13	Japan	Hokkaido
KJTRI598-13	Russia	
KJTRI599-13	Russia	
KJTRI602-13	Russia	
KJTRI603-13	Russia	
KJTRI605-13	Russia	
KJTRI606-13	Russia	
KJTRI607-13	Russia	
KJTRI608-13	Russia	
KJTRI609-13	Japan	Hokkaido
KJTRI611-13	Russia	
KJTRI612-13	Russia	
KJTRI613-13	Russia	
KJTRI614-13	Russia	
KJTRI616-13	Russia	
KJTRI617-13	Russia	
KJTRI618-13	Russia	
KJTRI619-13	Russia	
KJTRI620-13	Russia	
KJTRI621-13	Japan	Hokkaido
KJTRI622-13	Russia	
KJTRI623-13	Russia	
KJTRI624-13	Russia	
KJTRI626-13	Russia	
KJTRI627-13	Russia	
KJTRI628-13	Russia	
KJTRI629-13	Russia	
KJTRI630-13	Russia	
KJTRI631-13	Russia	
KJTRI632-13	Russia	
KJTRI634-13	Russia	
KJTRI635-13	Russia	
KJTRI636-13	Russia	
KJTRI637-13	Russia	
KJTRI639-13	Russia	
KJTRI640-13	Russia	
KJTRI641-13	Russia	
KJTRI642-13	Russia	
KJTRI643-13	Russia	
KJTRI647-13	Russia	
KJTRI648-13	Russia	
KJTRI649-13	Russia	
KJTRI650-13	Russia	
KJTRI651-13	Russia	
KJTRI652-13	Russia	
KJTRI653-13	Russia	
KJTRI654-13	Russia	
KJTRI655-13	Russia	
KJTRI656-13	Russia	
KJTRI657-13	Russia	
KJTRI658-13	Russia	
KJTRI659-13	Russia	
KJTRI660-13	Russia	
KJTRI661-13	Russia	
KJTRI663-13	Russia	
KJTRI665-13	Russia	
WCCMS1413-13	United States	Pennsylvania
WCCMS1414-13	United States	Pennsylvania
WCCMS1415-13	United States	Pennsylvania
WCCMS1416-13	United States	Pennsylvania
WCCMS1417-13	United States	Pennsylvania
WCCMS1418-13	United States	Pennsylvania
WCCMS1419-13	United States	Pennsylvania
WCCMS1420-13	United States	Pennsylvania
WCCMS1421-13	United States	Pennsylvania
WCCMS1423-13	United States	Pennsylvania
WCCMS1424-13	United States	Pennsylvania
WCCMS1425-13	United States	Pennsylvania
WCCMS1426-13	United States	Pennsylvania
WCCMS1427-13	United States	Pennsylvania
WCCMS1428-13	United States	Pennsylvania
WCCMS1429-13	United States	Pennsylvania
WCCMS1430-13	United States	Pennsylvania
WCCMS1431-13	United States	Pennsylvania
WCCMS1432-13	United States	Pennsylvania
WCCMS1433-13	United States	Pennsylvania
WCCMS1435-13	United States	Pennsylvania
WCCMS1436-13	United States	Pennsylvania
WCCMS1437-13	United States	Pennsylvania
WCCMS1438-13	United States	Pennsylvania
WCCMS1441-13	United States	Pennsylvania
WCCMS1442-13	United States	Pennsylvania
WCCMS1443-13	United States	Pennsylvania
WCCMS1444-13	United States	Pennsylvania
WCCMS1445-13	United States	Pennsylvania
WCCMS1446-13	United States	Pennsylvania
WCCMS1447-13	United States	Pennsylvania
WCCMS1448-13	United States	Pennsylvania
WCCMS1449-13	United States	Pennsylvania
WCCMS1450-13	United States	Pennsylvania
WCCMS1451-13	United States	Pennsylvania
WCCMS1452-13	United States	Pennsylvania
WCCMS1453-13	United States	Pennsylvania
WCCMS1454-13	United States	Pennsylvania
WCCMS1455-13	United States	Pennsylvania
WCCMS1456-13	United States	Pennsylvania
WCCMS1457-13	United States	Pennsylvania
WCCMS1459-13	United States	Pennsylvania
WCCMS1461-13	United States	Pennsylvania
WCCMS1463-13	United States	Pennsylvania
WCCMS1464-13	United States	Pennsylvania
WCCMS1465-13	United States	Pennsylvania
WCCMS1466-13	United States	Pennsylvania
WCCMS1467-13	United States	Pennsylvania
WCCMS1468-13	United States	Pennsylvania
WCCMS1469-13	United States	Pennsylvania
WCCMS1470-13	United States	Pennsylvania
WCCMS1471-13	United States	Pennsylvania
WCCMS1472-13	United States	Pennsylvania
WCCMS1473-13	United States	Pennsylvania
WCCMS1474-13	United States	Pennsylvania
WCCMS1475-13	United States	Pennsylvania
WCCMS1476-13	United States	Pennsylvania
WCCMS1477-13	United States	Pennsylvania
WCCMS1478-13	United States	Pennsylvania
WCCMS1479-13	United States	Pennsylvania
WCCMS1480-13	United States	Pennsylvania
WCCMS1481-13	United States	Pennsylvania
WCCMS1484-13	United States	Pennsylvania
WCCMS1485-13	United States	Pennsylvania
WCCMS1486-13	United States	Pennsylvania
WCCMS1487-13	United States	Pennsylvania
WCCMS1488-13	United States	Pennsylvania
WCCMS1489-13	United States	Pennsylvania
WCCMS1490-13	United States	Pennsylvania
WCCMS1491-13	United States	Pennsylvania
WCCMS1492-13	United States	Pennsylvania
WCCMS1493-13	United States	Pennsylvania
WCCMS1494-13	United States	Pennsylvania
WCCMS1495-13	United States	Pennsylvania
WCCMS1496-13	United States	Pennsylvania
WCCMS1497-13	United States	Pennsylvania
WCCMS1498-13	United States	Pennsylvania
WCCMS1499-13	United States	Pennsylvania
WCCMS1500-13	United States	Pennsylvania
WCCMS1501-13	United States	Pennsylvania
WCCMS1502-13	United States	Pennsylvania
WCCMS1503-13	United States	Pennsylvania
WCCMS1505-13	United States	Pennsylvania
WCCMS1506-13	United States	Pennsylvania
WCCMS1507-13	United States	Pennsylvania
WCCMS1508-13	United States	Pennsylvania
WCCMS1509-13	United States	Pennsylvania
WCCMS1510-13	United States	Pennsylvania
WCCMS1511-13	United States	Pennsylvania
WCCMS1512-13	United States	Pennsylvania
WCCMS1513-13	United States	Pennsylvania
WCCMS1514-13	United States	Pennsylvania
WCCMS1515-13	United States	Pennsylvania
WCCMS1516-13	United States	Pennsylvania
WCCMS1517-13	United States	Pennsylvania
WCCMS1518-13	United States	Pennsylvania
WCCMS1519-13	United States	Pennsylvania
WCCMS1521-13	United States	Pennsylvania
WCCMS1522-13	United States	Pennsylvania
WCCMS1523-13	United States	Pennsylvania
WCCMS1524-13	United States	Pennsylvania
WCCMS1525-13	United States	Pennsylvania
WCCMS1526-13	United States	Pennsylvania
WCCMS1527-13	United States	Pennsylvania
WCCMS1528-13	United States	Pennsylvania
WCCMS1529-13	United States	Pennsylvania
WCCMS1530-13	United States	Pennsylvania
WCCMS1531-13	United States	Pennsylvania
WCCMS1532-13	United States	Pennsylvania
WCCMS1533-13	United States	Pennsylvania
WCCMS1534-13	United States	Pennsylvania
WCCMS1535-13	United States	Pennsylvania
WCCMS1536-13	United States	Pennsylvania
NGNAB1282-13	Canada	British Columbia
NGNAB1285-13	Canada	British Columbia
NGNAB1286-13	Canada	British Columbia
NGNAB1287-13	Canada	British Columbia
NGNAB1288-13	Canada	British Columbia
NGNAB1289-13	Canada	British Columbia
NGNAB1290-13	Canada	British Columbia
NGNAB1291-13	Canada	British Columbia
NGNAB1292-13	Canada	British Columbia
NGNAB1293-13	Canada	British Columbia
NGNAB1296-13	Canada	British Columbia
NGNAB1297-13	Canada	British Columbia
NGNAB1298-13	Canada	British Columbia
NGNAB1299-13	Canada	British Columbia
NGNAB1300-13	Canada	British Columbia
NGNAB1301-13	Canada	British Columbia
NGNAB1303-13	Canada	British Columbia
NGNAB1329-13	Canada	British Columbia
NGNAB1330-13	Canada	British Columbia
NGNAB1331-13	Canada	British Columbia
NGNAB1333-13	Canada	British Columbia
NGNAB1334-13	Canada	British Columbia
NGNAB1336-13	Canada	British Columbia
NGNAB1624-13	Canada	British Columbia
GMNCI060-13	United States	Washington
GMNCI061-13	United States	Washington
NGNAA2014-13	Canada	British Columbia
GMNCK112-13	United States	Washington
GMNCL173-13	United States	Washington
GMNCM126-13	United States	Washington
GMNCM167-13	United States	Washington
CNWLN034-13	Canada	Alberta
CNWLN035-13	Canada	Alberta
CNWLN044-13	Canada	Alberta
NGNAC1132-13	Canada	British Columbia
NGNAC1133-13	Canada	British Columbia
NGNAC1134-13	Canada	British Columbia
NGNAC1135-13	Canada	British Columbia
NGNAC1203-13	Canada	British Columbia
NGNAC2990-13	Canada	British Columbia
NGNAC2991-13	Canada	British Columbia
NGNAC2993-13	Canada	British Columbia
NGNAC2995-13	Canada	British Columbia
NGNAC3001-13	Canada	British Columbia
NGNAC3003-13	Canada	British Columbia
NGNAC3004-13	Canada	British Columbia
NGNAC3006-13	Canada	British Columbia
NGNAC3008-13	Canada	British Columbia
NGNAC3011-13	Canada	British Columbia
NGNAC3012-13	Canada	British Columbia
MZCRI1901-13	Costa Rica	Puntarenas
MZCRI1902-13	Costa Rica	Puntarenas
MZCRI1903-13	Costa Rica	Puntarenas
MZCRI1904-13	Costa Rica	Puntarenas
MZCRI1905-13	Costa Rica	Puntarenas
MZCRI1906-13	Costa Rica	Puntarenas
MZCRI1907-13	Costa Rica	Puntarenas
MZCRI1908-13	Costa Rica	Puntarenas
MZCRI1909-13	Costa Rica	Puntarenas
MZCRI1910-13	Costa Rica	Puntarenas
MZCRI1911-13	Costa Rica	Puntarenas
MZCRI1912-13	Costa Rica	Puntarenas
MZCRI1913-13	Costa Rica	Puntarenas
MZCRI1914-13	Costa Rica	Puntarenas
MZCRI1915-13	Costa Rica	Puntarenas
MZCRI1916-13	Costa Rica	Puntarenas
MZCRI1917-13	Costa Rica	Puntarenas
MZCRI1918-13	Costa Rica	Puntarenas
MZCRI1919-13	Costa Rica	Puntarenas
MZCRI1920-13	Costa Rica	Puntarenas
MZCRI1921-13	Costa Rica	Puntarenas
MZCRI1922-13	Costa Rica	Puntarenas
MZCRI1923-13	Costa Rica	Puntarenas
MZCRI1924-13	Costa Rica	Puntarenas
MZCRI1925-13	Costa Rica	Puntarenas
MZCRI1926-13	Costa Rica	Puntarenas
MZCRI1927-13	Costa Rica	Puntarenas
MZCRI1928-13	Costa Rica	Puntarenas
MZCRI1929-13	Costa Rica	Puntarenas
MZCRI1930-13	Costa Rica	Puntarenas
MZCRI1931-13	Costa Rica	Puntarenas
MZCRI1932-13	Costa Rica	Puntarenas
MZCRI1933-13	Costa Rica	Puntarenas
MZCRI1934-13	Costa Rica	Puntarenas
MZCRI1935-13	Costa Rica	Puntarenas
MZCRI1936-13	Costa Rica	Puntarenas
MZCRI1938-13	Costa Rica	Puntarenas
MZCRI1939-13	Costa Rica	Puntarenas
MZCRI1940-13	Costa Rica	Puntarenas
MZCRI1941-13	Costa Rica	Puntarenas
MZCRI1943-13	Costa Rica	Puntarenas
MZCRI1944-13	Costa Rica	Puntarenas
MZCRI1945-13	Costa Rica	Puntarenas
MZCRI1946-13	Costa Rica	Puntarenas
MZCRI1947-13	Costa Rica	Puntarenas
MZCRI1948-13	Costa Rica	Puntarenas
MZCRI1949-13	Costa Rica	Puntarenas
MZCRI1950-13	Costa Rica	Puntarenas
MZCRI1951-13	Costa Rica	Puntarenas
MZCRI1952-13	Costa Rica	Puntarenas
MZCRI1953-13	Costa Rica	Puntarenas
MZCRI1954-13	Costa Rica	Puntarenas
MZCRI1955-13	Costa Rica	Puntarenas
MZCRI1956-13	Costa Rica	Puntarenas
MZCRI1957-13	Costa Rica	Puntarenas
MZCRI1958-13	Costa Rica	Puntarenas
MZCRI1959-13	Costa Rica	Puntarenas
MZCRI1960-13	Costa Rica	Puntarenas
MZCRI1961-13	Costa Rica	Puntarenas
MZCRI1962-13	Costa Rica	Puntarenas
MZCRI1963-13	Costa Rica	Puntarenas
MZCRI1964-13	Costa Rica	Puntarenas
MZCRI1965-13	Costa Rica	Puntarenas
MZCRI1966-13	Costa Rica	Puntarenas
MZCRI1967-13	Costa Rica	Puntarenas
MZCRI1968-13	Costa Rica	Puntarenas
MZCRI1969-13	Costa Rica	Puntarenas
MZCRI1971-13	Costa Rica	Puntarenas
MZCRI1972-13	Costa Rica	Puntarenas
MZCRI1973-13	Costa Rica	Puntarenas
MZCRI1974-13	Costa Rica	Puntarenas
MZCRI1975-13	Costa Rica	Puntarenas
MZCRI1976-13	Costa Rica	Puntarenas
MZCRI1977-13	Costa Rica	Puntarenas
MZCRI1978-13	Costa Rica	Puntarenas
MZCRI1979-13	Costa Rica	Puntarenas
MZCRI1980-13	Costa Rica	Puntarenas
MZCRI1981-13	Costa Rica	Puntarenas
MZCRI1982-13	Costa Rica	Puntarenas
MZCRI1983-13	Costa Rica	Puntarenas
MZCRI1984-13	Costa Rica	Puntarenas
MZCRI1985-13	Costa Rica	Puntarenas
MZCRI1986-13	Costa Rica	Puntarenas
MZCRI1987-13	Costa Rica	Puntarenas
MZCRI1988-13	Costa Rica	Puntarenas
MZCRI1989-13	Costa Rica	Puntarenas
MZCRI1990-13	Costa Rica	Puntarenas
MZCRI1991-13	Costa Rica	Puntarenas
MZCRI1992-13	Costa Rica	Puntarenas
MZCRI1993-13	Costa Rica	Puntarenas
MZCRI1994-13	Costa Rica	Puntarenas
MZCRI1995-13	Costa Rica	Puntarenas
MZCRI1996-13	Costa Rica	Puntarenas
MZCRI1998-13	Costa Rica	Puntarenas
MZCRI1999-13	Costa Rica	Puntarenas
MZCRI2000-13	Costa Rica	Puntarenas
MZCRI2001-13	Costa Rica	Puntarenas
MZCRI2002-13	Costa Rica	Puntarenas
MZCRI2003-13	Costa Rica	Puntarenas
MZCRI2004-13	Costa Rica	Puntarenas
MZCRI2005-13	Costa Rica	Puntarenas
MZCRI2006-13	Costa Rica	Puntarenas
MZCRI2007-13	Costa Rica	Puntarenas
MZCRI2009-13	Costa Rica	Puntarenas
MZCRI2010-13	Costa Rica	Puntarenas
MZCRI2011-13	Costa Rica	Puntarenas
MZCRI2012-13	Costa Rica	Puntarenas
MZCRI2013-13	Costa Rica	Puntarenas
MZCRI2015-13	Costa Rica	Puntarenas
MZCRI2016-13	Costa Rica	Puntarenas
MZCRI2017-13	Costa Rica	Puntarenas
MZCRI2018-13	Costa Rica	Puntarenas
MZCRI2019-13	Costa Rica	Puntarenas
MZCRI2021-13	Costa Rica	Puntarenas
MZCRI2022-13	Costa Rica	Puntarenas
MZCRI2023-13	Costa Rica	Puntarenas
MZCRI2024-13	Costa Rica	Puntarenas
MZCRI2025-13	Costa Rica	Puntarenas
MZCRI2026-13	Costa Rica	Puntarenas
MZCRI2027-13	Costa Rica	Puntarenas
MZCRI2028-13	Costa Rica	Puntarenas
MZCRI2029-13	Costa Rica	Puntarenas
MZCRI2030-13	Costa Rica	Puntarenas
MZCRI2031-13	Costa Rica	Puntarenas
MZCRI2032-13	Costa Rica	Puntarenas
MZCRI2033-13	Costa Rica	Puntarenas
MZCRI2034-13	Costa Rica	Puntarenas
MZCRI2035-13	Costa Rica	Puntarenas
MZCRI2037-13	Costa Rica	Puntarenas
MZCRI2038-13	Costa Rica	Puntarenas
MZCRI2039-13	Costa Rica	Puntarenas
MZCRI2040-13	Costa Rica	Puntarenas
MZCRI2041-13	Costa Rica	Puntarenas
MZCRI2042-13	Costa Rica	Puntarenas
MZCRI2043-13	Costa Rica	Puntarenas
MZCRI2044-13	Costa Rica	Puntarenas
MZCRI2045-13	Costa Rica	Puntarenas
MZCRI2046-13	Costa Rica	Puntarenas
MZCRI2047-13	Costa Rica	Puntarenas
MZCRI2049-13	Costa Rica	Puntarenas
MZCRI2050-13	Costa Rica	Puntarenas
MZCRI2051-13	Costa Rica	Puntarenas
MZCRI2052-13	Costa Rica	Puntarenas
MZCRI2053-13	Costa Rica	Puntarenas
MZCRI2054-13	Costa Rica	Puntarenas
MZCRI2055-13	Costa Rica	Puntarenas
MZCRI2056-13	Costa Rica	Puntarenas
MZCRI2057-13	Costa Rica	Puntarenas
MZCRI2058-13	Costa Rica	Puntarenas
MZCRI2059-13	Costa Rica	Puntarenas
MZCRI2061-13	Costa Rica	Puntarenas
MZCRI2065-13	Costa Rica	Puntarenas
MZCRI2066-13	Costa Rica	Puntarenas
MZCRI2068-13	Costa Rica	Puntarenas
MZCRI2069-13	Costa Rica	Puntarenas
MZCRI2071-13	Costa Rica	Puntarenas
MZCRI2072-13	Costa Rica	Puntarenas
MZCRI2073-13	Costa Rica	Puntarenas
MZCRI2074-13	Costa Rica	Puntarenas
MZCRI2075-13	Costa Rica	Puntarenas
MZCRI2076-13	Costa Rica	Puntarenas
MZCRI2077-13	Costa Rica	Puntarenas
MZCRI2078-13	Costa Rica	Puntarenas
MZCRI2079-13	Costa Rica	Puntarenas
MZCRI2080-13	Costa Rica	Puntarenas
MZCRI2081-13	Costa Rica	Puntarenas
MZCRI2082-13	Costa Rica	Puntarenas
MZCRI2085-13	Costa Rica	Puntarenas
MZCRI2088-13	Costa Rica	Puntarenas
MZCRI2090-13	Costa Rica	Puntarenas
MZCRI3516-13	Costa Rica	Puntarenas
MZCRI3518-13	Costa Rica	San Jose
MZCRI3519-13	Costa Rica	Puntarenas
MZCRI3520-13	Costa Rica	Puntarenas
MZCRI3521-13	Costa Rica	Puntarenas
MZCRI3522-13	Costa Rica	Puntarenas
MZCRI3523-13	Costa Rica	Puntarenas
MZCRI3524-13	Costa Rica	Puntarenas
MZCRI3525-13	Costa Rica	Puntarenas
MZCRI3527-13	Costa Rica	San Jose
MZCRI3528-13	Costa Rica	San Jose
MZCRI3529-13	Costa Rica	San Jose
MZCRI3530-13	Costa Rica	San Jose
MZCRI3531-13	Costa Rica	San Jose
MZCRI3532-13	Costa Rica	San Jose
MZCRI3533-13	Costa Rica	San Jose
MZCRI3534-13	Costa Rica	San Jose
MZCRI3535-13	Costa Rica	San Jose
MZCRI3536-13	Costa Rica	San Jose
MZCRI3537-13	Costa Rica	San Jose
MZCRI3539-13	Costa Rica	San Jose
MZCRI3540-13	Costa Rica	San Jose
MZCRI3541-13	Costa Rica	San Jose
MZCRI3542-13	Costa Rica	San Jose
MZCRI3543-13	Costa Rica	San Jose
MZCRI3544-13	Costa Rica	San Jose
MZCRI3545-13	Costa Rica	San Jose
MZCRI3546-13	Costa Rica	San Jose
MZCRI3550-13	Costa Rica	San Jose
MZCRI3551-13	Costa Rica	San Jose
MZCRI3555-13	Costa Rica	San Jose
MZCRI3556-13	Costa Rica	Puntarenas
MZCRI3557-13	Costa Rica	Puntarenas
MZCRI3558-13	Costa Rica	Puntarenas
MZCRI3559-13	Costa Rica	Puntarenas
MZCRI3560-13	Costa Rica	Puntarenas
MZCRI3561-13	Costa Rica	Puntarenas
MZCRI3562-13	Costa Rica	Puntarenas
MZCRI3563-13	Costa Rica	San Jose
MZCRI3564-13	Costa Rica	Puntarenas
MZCRI3565-13	Costa Rica	Puntarenas
MZCRI3566-13	Costa Rica	Puntarenas
MZCRI3567-13	Costa Rica	Puntarenas
MZCRI3568-13	Costa Rica	Puntarenas
MZCRI3569-13	Costa Rica	Puntarenas
MZCRI3570-13	Costa Rica	Puntarenas
MZCRI3571-13	Costa Rica	Puntarenas
MZCRI3572-13	Costa Rica	Puntarenas
MZCRI3573-13	Costa Rica	Puntarenas
MZCRI3574-13	Costa Rica	Puntarenas
MZCRI3575-13	Costa Rica	Puntarenas
MZCRI3576-13	Costa Rica	Puntarenas
MZCRI3577-13	Costa Rica	Puntarenas
MZCRI3578-13	Costa Rica	Puntarenas
MZCRI3579-13	Costa Rica	Puntarenas
MZCRI3580-13	Costa Rica	Puntarenas
MZCRI3581-13	Costa Rica	Puntarenas
MZCRI3583-13	Costa Rica	San Jose
MZCRI3584-13	Costa Rica	San Jose
MZCRI3585-13	Costa Rica	San Jose
MZCRI3586-13	Costa Rica	San Jose
MZCRI3588-13	Costa Rica	Puntarenas
MZCRI3589-13	Costa Rica	Puntarenas
MZCRI3590-13	Costa Rica	Puntarenas
MZCRI3591-13	Costa Rica	Puntarenas
MZCRI3593-13	Costa Rica	Puntarenas
MZCRI3594-13	Costa Rica	Puntarenas
MZCRI3595-13	Costa Rica	Puntarenas
MZCRI3596-13	Costa Rica	Puntarenas
MZCRI3597-13	Costa Rica	Puntarenas
MZCRI3598-13	Costa Rica	Puntarenas
MZCRI3599-13	Costa Rica	Puntarenas
MZCRI3601-13	Costa Rica	Puntarenas
MZCRI3602-13	Costa Rica	Puntarenas
MZCRI3603-13	Costa Rica	Puntarenas
MZCRI3604-13	Costa Rica	Puntarenas
MZCRI3605-13	Costa Rica	Puntarenas
MZCRI3607-13	Costa Rica	San Jose
MZCRI3608-13	Costa Rica	San Jose
MZCRI3609-13	Costa Rica	Puntarenas
MZCRI3610-13	Costa Rica	Puntarenas
MZCRI3614-13	Costa Rica	Puntarenas
MZCRI3616-13	Costa Rica	Puntarenas
MZCRI3617-13	Costa Rica	Puntarenas
MZCRI3623-13	Costa Rica	Puntarenas
MZCRI3624-13	Costa Rica	Puntarenas
MZCRI3625-13	Costa Rica	Puntarenas
MZCRI3626-13	Costa Rica	Puntarenas
MZCRI3627-13	Costa Rica	Puntarenas
MZCRI3628-13	Costa Rica	Puntarenas
MZCRI3630-13	Costa Rica	Puntarenas
MZCRI3631-13	Costa Rica	Puntarenas
MZCRI3632-13	Costa Rica	Puntarenas
MZCRI3633-13	Costa Rica	Puntarenas
MZCRI3634-13	Costa Rica	Puntarenas
MZCRI3635-13	Costa Rica	Puntarenas
MZCRI3636-13	Costa Rica	Puntarenas
MZCRI3637-13	Costa Rica	Puntarenas
MZCRI3638-13	Costa Rica	Puntarenas
MZCRI3639-13	Costa Rica	Puntarenas
