ProcessID,HaplotypeID
OFCAD716-08,Limnephilus picturatus_10[1]CO
DRCAD023-08,Limnephilus picturatus_11[1]CO
CUTLV367-09,Limnephilus picturatus_12[1]MB
ARCAQ087-08,Limnephilus picturatus_13[1]NU
OFCAD808-08,Homophylax nevadensis_1[1]CA
UMNEB757-08,Pycnopsyche subfasciata_1[4]MB|MN
MBCAD174-08,Pycnopsyche subfasciata_1[4]MB|MN
MBCAD153-08,Pycnopsyche subfasciata_1[4]MB|MN
UMNEC086-08,Pycnopsyche subfasciata_1[4]MB|MN
UMNEA500-08,Pycnopsyche subfasciata_2[3]MN|ON
ONCAD695-08,Pycnopsyche subfasciata_2[3]MN|ON
ONCAD686-08,Pycnopsyche subfasciata_2[3]MN|ON
OFCAD796-08,Pycnopsyche subfasciata_3[3]MD|VA
OFCAD795-08,Pycnopsyche subfasciata_3[3]MD|VA
OFCAD794-08,Pycnopsyche subfasciata_3[3]MD|VA
UMNEA503-08,Pycnopsyche subfasciata_4[2]MN
UMNEA504-08,Pycnopsyche subfasciata_4[2]MN
GSEPT124-09,Pycnopsyche subfasciata_5[2]ON
GSEPT123-09,Pycnopsyche subfasciata_5[2]ON
MDA128-08,Pycnopsyche subfasciata_6[1]MD
UMNEC085-08,Pycnopsyche subfasciata_7[1]MN
OFCAD797-08,Pycnopsyche subfasciata_8[1]MI
OFCAD793-08,Pycnopsyche subfasciata_9[1]MD
BHMKK010-12,Pseudostenophylax sokrates_1[1]China.
BDRTR003-12,Allocosmoecus sp._1[1]WA
HMKKT581-10,Chaetopteryx major_1[3]Austria
HMKKT582-10,Chaetopteryx major_1[3]Austria
HMKKT583-10,Chaetopteryx major_1[3]Austria
HGCAD092-10,Chaetopteryx major_2[1]Austria
HGCAD091-10,Chaetopteryx major_3[1]Hungary
HMKKT277-10,Chaetopteryx major_4[1]Austria
TRIFI341-11,Asynarchus thedenii_1[1]Finland
TRIFI249-10,Asynarchus thedenii_2[1]Finland
FICAD088-10,Asynarchus thedenii_3[1]Finland
TRIFI711-12,Asynarchus thedenii_4[1]Finland
JPCAD302-08,Limnephilus extricatus_1[3]Norway
JPCAD301-08,Limnephilus extricatus_1[3]Norway
JPCAD300-08,Limnephilus extricatus_1[3]Norway
HMKKT318-10,Limnephilus extricatus_2[3]Austria|Finland
HMKKT047-10,Limnephilus extricatus_2[3]Austria|Finland
FICAD056-10,Limnephilus extricatus_2[3]Austria|Finland
HMKKT245-10,Limnephilus extricatus_3[3]Austria|Czech Republic
HMKKT065-10,Limnephilus extricatus_3[3]Austria|Czech Republic
HMCAD469-09,Limnephilus extricatus_3[3]Austria|Czech Republic
HMKKT939-11,Limnephilus extricatus_4[1]Austria
HMKKT242-10,Limnephilus extricatus_5[1]Austria
FICAD057-10,Limnephilus extricatus_6[1]Finland
KKUMN261-10,Limnephilus hamifer_1[1]Costa Rica
RMCAD690-08,Lenarchus rillus_1[1]CA
RMCAD689-08,Lenarchus rillus_2[1]CA
OFCAD544-08,Lenarchus rillus_3[1]CA
OFCAD727-08,Limnephilus rothi_1[3]AZ
OFCAD726-08,Limnephilus rothi_1[3]AZ
OFCAD725-08,Limnephilus rothi_1[3]AZ
HMKKT260-10,Stenophylax permistus_1[2]Austria|Germany
HMCAD431-09,Stenophylax permistus_1[2]Austria|Germany
HMKKT098-10,Stenophylax permistus_2[1]Greece
BHMKK162-12,Stenophylax permistus_3[1]Czech Republic
HMKKT641-10,Stenophylax permistus_4[1]France
HMKKT236-10,Stenophylax permistus_5[1]Austria
HMTRI008-08,Stenophylax permistus_6[1]Germany
HMKKT777-10,Pseudostenophylax mitchelli_1[1]Pakistan
CZCAD023-10,Enoicyla pusilla_1[1]Spain
CZCAD054-10,Enoicyla pusilla_2[1]Spain
CZCAD024-10,Enoicyla pusilla_3[1]Spain
UMNEC027-08,Limnephilus perpusillus_1[12]CO|MB|MN
OFCAD713-08,Limnephilus perpusillus_1[12]CO|MB|MN
EBTCH493-11,Limnephilus perpusillus_1[12]CO|MB|MN
EBTCH179-11,Limnephilus perpusillus_1[12]CO|MB|MN
DRCAD270-09,Limnephilus perpusillus_1[12]CO|MB|MN
DRCAD269-09,Limnephilus perpusillus_1[12]CO|MB|MN
CUTRI251-09,Limnephilus perpusillus_1[12]CO|MB|MN
CUTRI250-09,Limnephilus perpusillus_1[12]CO|MB|MN
CUTRI249-09,Limnephilus perpusillus_1[12]CO|MB|MN
CUTRI084-09,Limnephilus perpusillus_1[12]CO|MB|MN
CUTLV538-09,Limnephilus perpusillus_1[12]CO|MB|MN
CUTRI253-09,Limnephilus perpusillus_1[12]CO|MB|MN
EBTCH494-11,Limnephilus perpusillus_2[7]MB
EBTCH481-11,Limnephilus perpusillus_2[7]MB
EBTCH418-11,Limnephilus perpusillus_2[7]MB
EBTCH360-11,Limnephilus perpusillus_2[7]MB
EBTCH326-11,Limnephilus perpusillus_2[7]MB
EBTCH356-11,Limnephilus perpusillus_2[7]MB
CUTRI252-09,Limnephilus perpusillus_2[7]MB
EBTCH384-11,Limnephilus perpusillus_3[4]MB
EBTCH357-11,Limnephilus perpusillus_3[4]MB
EBTCH344-11,Limnephilus perpusillus_3[4]MB
EBTCH359-11,Limnephilus perpusillus_3[4]MB
OFCAD712-08,Limnephilus perpusillus_4[1]CO
MHTRI011-06,Limnephilus perpusillus_5[1]MB
MHTRI012-06,Limnephilus perpusillus_6[1]MB
DRCAD268-09,Limnephilus perpusillus_7[1]CO
EBTCH261-11,Limnephilus perpusillus_8[1]MB
UMNEA452-08,Limnephilus perpusillus_9[1]MN
UMNEA451-08,Limnephilus perpusillus_10[1]MN
CSUTR067-10,Pseudostenophylax edwardsi_1[3]CA
CSUTR066-10,Pseudostenophylax edwardsi_1[3]CA
CSUTR063-10,Pseudostenophylax edwardsi_1[3]CA
CSUTR065-10,Pseudostenophylax edwardsi_2[2]CA
CSUTR064-10,Pseudostenophylax edwardsi_2[2]CA
OFCAD812-08,Pseudostenophylax edwardsi_3[1]CA
OFCAD811-08,Pseudostenophylax edwardsi_4[1]OR
AMIE163-07,Ironoquia sp. CNW_1[1]MD
AMIE122-07,Ironoquia sp. CNW_2[1]MD
HMKKT944-11,Potamophylax luctuosus_1[1]Austria
HMKKT734-10,Potamophylax luctuosus_2[1]Austria
HMKKT253-10,Potamophylax luctuosus_3[1]Austria
CBCAD062-10,Pycnopsyche nr. lepida_1[1]NS
CBCAD066-10,Pycnopsyche nr. lepida_2[1]NS
GSEPT266-10,Pycnopsyche lepida_1[4]ON
ELPYO612-09,Pycnopsyche lepida_1[4]ON
ELPYO611-09,Pycnopsyche lepida_1[4]ON
GUCAD219-08,Pycnopsyche lepida_1[4]ON
ECTRI036-10,Pycnopsyche lepida_2[3]NS
CBCAD236-10,Pycnopsyche lepida_2[3]NS
ECTRI037-10,Pycnopsyche lepida_2[3]NS
MDA408-08,Pycnopsyche lepida_3[1]IA
UMNEA496-08,Pycnopsyche lepida_4[1]MN
MDA409-08,Pycnopsyche lepida_5[1]TN
PKCAD629-07,Pycnopsyche lepida_6[1]TN
