ProcessID,HaplotypeID
JPCAD003-08,Brachycentrus americanus_15[1]Japan
UMNEB304-08,Brachycentrus americanus_16[1]UT
JPCAD004-08,Brachycentrus americanus_17[1]Japan
JPCAD002-08,Brachycentrus americanus_18[1]Japan
EVCAD564-07,Brachycentrus americanus_19[1]NB
JPCAD001-08,Brachycentrus americanus_20[1]Japan
UMNEB303-08,Brachycentrus americanus_21[1]NV
ABCAD117-08,Brachycentrus americanus_22[1]AB
VCTLS064-09,Brachycentrus americanus_23[1]MB
VCTLS059-09,Brachycentrus americanus_24[1]MB
VCTLS056-09,Brachycentrus americanus_25[1]MB
CUTRI098-09,Brachycentrus americanus_26[1]MB
CUTLV264-09,Brachycentrus americanus_27[1]MB
UMNEA010-08,Brachycentrus americanus_28[1]OR
MGCAD051-08,Brachycentrus americanus_29[1]Mongolia
GBMH6364-09,Brachycentrus americanus_30[1]
JPCAD005-08,Brachycentrus americanus_31[1]Japan
JPTRI037-10,Brachycentrus americanus_32[1]Japan
MDA855-09,Brachycentrus americanus_33[1]IA
MDA856-09,Brachycentrus americanus_34[1]NB
MGCAD054-08,Micrasema (gelidum) gelidum_1[2]Mongolia
MGCAD056-08,Micrasema (gelidum) gelidum_1[2]Mongolia
MGCAD053-08,Micrasema (gelidum) gelidum_2[2]Mongolia
MGCAD057-08,Micrasema (gelidum) gelidum_2[2]Mongolia
TRIFI534-11,Micrasema (gelidum) gelidum_3[1]Finland
JPCAD007-08,Micrasema (gelidum) gelidum_4[1]Japan
TRIFI535-11,Micrasema (gelidum) gelidum_5[1]Finland
MGCAD055-08,Micrasema (gelidum) gelidum_6[1]Mongolia
JPCAD008-08,Micrasema (gelidum) gelidum_7[1]Japan
JPCAD010-08,Micrasema (gelidum) gelidum_8[1]Japan
JPCAD009-08,Micrasema (gelidum) gelidum_9[1]Japan
MGCAD058-08,Micrasema (gelidum) gelidum_10[1]Mongolia
MGCAD052-08,Micrasema (gelidum) gelidum_11[1]Mongolia
MGCAD059-08,Micrasema (gelidum) gelidum_12[1]Mongolia
PKCAD846-08,Micrasema JR sp. US1_1[1]NC
TWCAD019-08,Brachycentrid XZ sp. TW1_1[1]Taiwan
UMNEA021-08,Micrasema bactro_1[3]OR
UMNEA020-08,Micrasema bactro_1[3]OR
UMNEA025-08,Micrasema bactro_1[3]OR
UMNEA018-08,Micrasema bactro_2[2]ID
UMNEA017-08,Micrasema bactro_2[2]ID
GBMH6363-09,Micrasema bactro_3[1]
UMNEB621-08,Micrasema bactro_4[1]OR
UMNEA022-08,Micrasema bactro_5[1]OR
KKCAD275-07,Micrasema bactro_6[1]UT
UMNEB622-08,Micrasema bactro_7[1]MT
UMNEA019-08,Micrasema bactro_8[1]MT
DRCAD048-08,Micrasema sprulesi_1[3]NY
DRCAD047-08,Micrasema sprulesi_1[3]NY
DRCAD046-08,Micrasema sprulesi_1[3]NY
AMIE147-07,Micrasema sp. CNW_1[1]MD
OFTRI007-10,Micrasema sericeum_1[1]Spain
GSEPT262-10,Brachycentrus fuliginosus_1[12]MB
CUTRI228-09,Brachycentrus fuliginosus_1[12]MB
CUTRI227-09,Brachycentrus fuliginosus_1[12]MB
