ProcessID,HaplotypeID
FINNT061-12,Rhyacophila obliterata_1[3]Finland|Norway
TRIFI730-12,Rhyacophila obliterata_1[3]Finland|Norway
HMTRI415-09,Rhyacophila obliterata_2[1]Greece
JPCAD156-08,Rhyacophila nr. kawamurae_1[4]Japan
JPCAD154-08,Rhyacophila nr. kawamurae_1[4]Japan
JPCAD157-08,Rhyacophila nr. kawamurae_1[4]Japan
JPCAD155-08,Rhyacophila nr. kawamurae_1[4]Japan
JPCAD158-08,Rhyacophila nr. kawamurae_2[1]Japan
OFTRI336-10,Rhyacophila fasciata denticulata_1[1]France
TWCAD022-08,Rhyacophila XZ sp. TW1_1[1]Taiwan
UMCHM277-10,Atopsyche chirihuana_1[1]Brazil.Minas Gerais
BHMKK147-12,Rhyacophila curvata_1[1]Thailand
UMNEO049-09,Atopsyche huanapu_1[1]Brazil.Rio de Janeiro
UMNEO050-09,Atopsyche huanapu_2[1]Brazil.Rio de Janeiro
UMCHM113-09,Atopsyche huanapu_3[1]Brazil.Sao Paulo
UMNEO073-09,Atopsyche zernyi_1[2]Brazil.Sao Paulo
UMNEO070-09,Atopsyche zernyi_1[2]Brazil.Sao Paulo
MPBZT043-09,Atopsyche zernyi_2[2]Brazil.Parana
MPBZT042-09,Atopsyche zernyi_2[2]Brazil.Parana
UMNEO072-09,Atopsyche zernyi_3[1]Brazil.Santa Catarina
UMNEO051-09,Atopsyche zernyi_4[1]Brazil.Minas Gerais
UMNEO074-09,Atopsyche zernyi_5[1]Brazil.Rio de Janeiro
UMNEO071-09,Atopsyche zernyi_6[1]Brazil.Minas Gerais
GBMH0763-06,Taschorema sp. AMB-U(2)_1[1]
OFTRI127-10,Synchorema zygoneurum_1[1]New Zealand
OFTRI126-10,Synchorema zygoneurum_2[1]New Zealand
OFTRI128-10,Synchorema zygoneurum_3[1]New Zealand
OFXZT297-10,Androchorema chilense_1[1]Argentina
RUSST019-12,Apsilochorema sutshanum_1[1]Russia.Primorye
RUSST356-12,Apsilochorema sutshanum_2[1]Russia.Primorye
JPCAD049-08,Apsilochorema sutshanum_3[1]Japan
JPCAD051-08,Apsilochorema sutshanum_4[1]Japan
JPCAD050-08,Apsilochorema sutshanum_5[1]Japan
JPCAD048-08,Apsilochorema sutshanum_6[1]Japan
OFKMK053-09,Rheochorema lobuliferum_1[3]Argentina|Chile
OFKMK052-09,Rheochorema lobuliferum_1[3]Argentina|Chile
OFKMK051-09,Rheochorema lobuliferum_1[3]Argentina|Chile
KKNEA015-09,Rhyacophila alberta_1[2]ID
KKNEA014-09,Rhyacophila alberta_1[2]ID
NECAD338-08,Rhyacophila alberta_2[1]WY
KKUMN361-10,Rhyacophila alberta_3[1]WY
NZTRI234-10,Psilochorema macroharpax_1[1]New Zealand
OFTRI109-10,Psilochorema macroharpax_2[1]New Zealand
NZTRI230-10,Psilochorema mimicum_1[10]New Zealand
NZTRI203-10,Psilochorema mimicum_1[10]New Zealand
NZTRI200-10,Psilochorema mimicum_1[10]New Zealand
NZTRI198-10,Psilochorema mimicum_1[10]New Zealand
NZTRI197-10,Psilochorema mimicum_1[10]New Zealand
NZTRI193-10,Psilochorema mimicum_1[10]New Zealand
NZTRI191-10,Psilochorema mimicum_1[10]New Zealand
NZTRI226-10,Psilochorema mimicum_1[10]New Zealand
NZTRI214-10,Psilochorema mimicum_1[10]New Zealand
NZTRI195-10,Psilochorema mimicum_1[10]New Zealand
NZTRI399-11,Psilochorema mimicum_2[9]New Zealand
NZTRI395-11,Psilochorema mimicum_2[9]New Zealand
NZCAD018-05,Psilochorema mimicum_2[9]New Zealand
KKCAD672-09,Psilochorema mimicum_2[9]New Zealand
KKCAD671-09,Psilochorema mimicum_2[9]New Zealand
KKCAD670-09,Psilochorema mimicum_2[9]New Zealand
KKCAD669-09,Psilochorema mimicum_2[9]New Zealand
KKCAD668-09,Psilochorema mimicum_2[9]New Zealand
KKCAD205-07,Psilochorema mimicum_2[9]New Zealand
NZTRI225-10,Psilochorema mimicum_3[9]New Zealand
NZTRI223-10,Psilochorema mimicum_3[9]New Zealand
NZTRI205-10,Psilochorema mimicum_3[9]New Zealand
NZTRI202-10,Psilochorema mimicum_3[9]New Zealand
